Date,PX_LAST,PX_VOLUME_x,NIFVIX,IN003M,PX_BID,PX_VOLUME_y,PX_ASK,PX_SPREAD
09-08-2023,17003.85,2114893521,0.1114,0.0715,19693,111410,19693.25,0.25
08-08-2023,16949.25,2399041473,0.11325,0.0715,19607,73801,19609,2
07-08-2023,16956.35,2250347796,0.111025,0.0715,19664,87313,19668,4
04-08-2023,16890.6,2629070134,0.105725,0.0715,19573,137213,19573.2,0.2
03-08-2023,16772.3,2549861704,0.11185,0.0714,19469,182824,19472,3
02-08-2023,16858.95,2424633039,0.112775,0.0714,19585.15,164328,19586,0.85
01-08-2023,17051.15,2330929365,0.102825,0.0715,19810.3,75668,19812,1.7
31-07-2023,17059,2443437779,0.104125,0.0716,19835,96633,19837,2
28-07-2023,16948.35,2068537403,0.10135,0.0716,19733.25,134756,19733.3,0.05
27-07-2023,16919.2,2480267426,0.105125,0.0714,19658.3,137340,19658.7,0.4
26-07-2023,16975,2313615545,0.104575,0.0715,19772.1,101031,19775,2.9
25-07-2023,16896.9,2288030595,0.102425,0.0715,19695,105261,19697.8,2.8
24-07-2023,16865.15,2884005031,0.116525,0.0715,19681.45,121075,19686,4.55
21-07-2023,16904.3,2357193179,0.11485,0.0716,19806.55,148418,19807.35,0.8
20-07-2023,17042.55,2161658589,0.11785,0.0716,19965.45,129058,19970,4.55
19-07-2023,16953.5,1986823416,0.116,0.0714,19869.05,99387,19870,0.95
18-07-2023,16872,1999927821,0.1171,0.0714,19773,111590,19773.8,0.8
17-07-2023,16872.05,2046140692,0.11315,0.0714,19729.5,93921,19730,0.5
14-07-2023,16765.45,1682715568,0.106825,0.0713,19623.3,123979,19624,0.7
13-07-2023,16623.9,2156371037,0.109375,0.0712,19498.35,132220,19498.8,0.45
12-07-2023,16641.05,2112460179,0.10935,0.0713,19460,86395,19462.05,2.05
11-07-2023,16648,1975167201,0.110125,0.0715,19515.6,94313,19517.3,1.7
10-07-2023,16553.75,1783766154,0.114625,0.0715,19425,90126,19425.8,0.8
07-07-2023,16564.9,2179409905,0.115325,0.0715,19386.5,154646,19392.1,5.6
06-07-2023,16695.05,2484573474,0.1184,0.0715,19534,103977,19538.65,4.65
05-07-2023,16597.2,2338449818,0.118825,0.0715,19478.1,78180,19480.4,2.3
04-07-2023,16556.05,2894619267,0.117,0.0715,19454.7,110434,19459,4.3
03-07-2023,16527.95,2214334272,0.1154,0.0717,19411,120112,19412,1
30-06-2023,16430,2166308403,0.108,0.0719,19266.2,110566,19270.8,4.6
28-06-2023,16277.2,2074196615,0.108875,0.0719,18972.05,127163,18975.55,3.5
27-06-2023,16163.5,1483210926,0.107775,0.0718,18815,112904,18815.6,0.6
26-06-2023,16066.15,1333429586,0.11395,0.0717,18717,91687,18718,1
23-06-2023,16011.8,1506669030,0.11235,0.0716,18700.15,129582,18701,0.85
22-06-2023,16140.8,1797214371,0.115475,0.0715,18835.05,138764,18836.85,1.8
21-06-2023,16240.95,1856155156,0.112925,0.0716,18895,87799,18899.95,4.95
20-06-2023,16199.95,1693230829,0.111325,0.0717,18877,119062,18878,1
19-06-2023,16142.15,1733307501,0.11225,0.0718,18840,101156,18840.4,0.4
16-06-2023,16181.45,2041483387,0.1084,0.0718,18893.05,138269,18896.3,3.25
15-06-2023,16058.25,1704333560,0.1108,0.0717,18738.75,128096,18740.05,1.3
14-06-2023,16084.05,2015539570,0.111625,0.0717,18808,72677,18809.5,1.5
13-06-2023,16048.2,1912195427,0.1111,0.0716,18775.3,77130,18775.9,0.6
12-06-2023,15929.1,1724896174,0.11245,0.0717,18690.4,77232,18691,0.6
09-06-2023,15877.4,1899276576,0.1112,0.0719,18627,112038,18630,3
08-06-2023,15921.05,2368758781,0.112575,0.0718,18720.9,127088,18722,1.1
07-06-2023,16006.7,3113275842,0.114425,0.0716,18800,98563,18800.2,0.2
06-06-2023,15878.4,1727390352,0.1138,0.0714,18682.05,101782,18683.95,1.9
05-06-2023,15859.5,1791195201,0.111375,0.0713,18701.05,72121,18702,0.95
02-06-2023,15811.2,1850573049,0.11125,0.0715,18632,120158,18633.9,1.9
01-06-2023,15760.35,1756679554,0.115975,0.0714,18570,101446,18575,5
31-05-2023,15766.4,3452749071,0.119725,0.0714,18622,131409,18626.55,4.55
30-05-2023,15799.45,1635985520,0.1201,0.0715,18720,76571,18722.4,2.4
29-05-2023,15772.35,1756015406,0.122975,0.0714,18672,110383,18674.9,2.9
26-05-2023,15696.75,1555177362,0.119,0.0714,18570.2,144445,18571.55,1.35
25-05-2023,15555.25,1791622184,0.1252,0.0715,18324.3,120043,18324.5,0.2
24-05-2023,15515.95,1759580440,0.131125,0.0716,18300.25,134373,18301.05,0.8
23-05-2023,15544.75,1488312608,0.12605,0.0717,18358.4,98625,18359,0.6
22-05-2023,15504,1699231413,0.1257,0.0718,18323.2,119807,18324.9,1.7
19-05-2023,15407.55,1395762636,0.123025,0.0719,18230,130544,18231,1
18-05-2023,15361.6,1592850492,0.12795,0.0722,18180.05,106568,18180.3,0.25
17-05-2023,15426.35,1708197616,0.13105,0.0723,18231.05,160110,18232.2,1.15
16-05-2023,15492.4,1781795091,0.132925,0.0724,18325.1,98538,18326,0.9
15-05-2023,15549.7,1356782540,0.131725,0.0724,18408,104282,18411.45,3.45
12-05-2023,15477.35,1349788055,0.128525,0.0724,18332,122938,18332.05,0.05
11-05-2023,15484.05,1597885320,0.13215,0.0724,18356,100768,18359,3
10-05-2023,15466.05,1633267598,0.130825,0.0724,18342.85,95120,18342.95,0.1
09-05-2023,15420.6,1814858069,0.126775,0.0724,18304.55,96751,18305,0.45
08-05-2023,15427.1,1756137824,0.12635,0.0723,18317.15,121084,18319.8,2.65
04-05-2023,15405.5,2225528343,0.117325,0.0723,18283.55,118446,18287,3.45
03-05-2023,15276.4,2173389670,0.1184,0.0722,18144,135798,18147.2,3.2
02-05-2023,15300.75,2179365847,0.118975,0.0721,18202,114511,18204.75,2.75
28-04-2023,15219.55,2188831896,0.109475,0.0722,18112.15,126397,18117.6,5.45
27-04-2023,15075.05,1984708561,0.11425,0.0721,17914.65,141244,17918.75,4.1
26-04-2023,14994.4,2112793930,0.116525,0.0721,17821.5,130470,17822.3,0.8
25-04-2023,14955.7,1999033807,0.1152,0.0722,17776,120785,17776.3,0.3
24-04-2023,14930.15,1560387154,0.116675,0.0721,17767.4,190742,17768.95,1.55
21-04-2023,14847.1,1446496246,0.1163,0.0721,17647.35,122139,17650.85,3.5
20-04-2023,14861.75,1113305115,0.1194,0.0719,17655,103613,17659.6,4.6
19-04-2023,14856.9,1465719425,0.121525,0.072,17642.75,101526,17645.3,2.55
18-04-2023,14897,1588353060,0.12075,0.0722,17709.05,124181,17710.1,1.05
17-04-2023,14904.3,1396018912,0.12265,0.0721,17751,170474,17751.35,0.35
13-04-2023,14954.25,1296251187,0.119075,0.0721,17883.3,136172,17884,0.7
12-04-2023,14941.55,1196592192,0.122725,0.0722,17859.5,115014,17863.8,4.3
11-04-2023,14867.25,1244492478,0.11975,0.0723,17787,126850,17789,2
10-04-2023,14790.55,1206322523,0.122725,0.0726,17677,106607,17678,1
06-04-2023,14759.2,1301693047,0.117975,0.0732,17650.2,157311,17650.6,0.4
05-04-2023,14709.4,1345237378,0.124125,0.0734,17625,157214,17626.95,1.95
03-04-2023,14601.95,1382486174,0.12585,0.0738,17470.3,124446,17474.95,4.65
31-03-2023,14557.85,1744273854,0.12935,0.0744,17440.35,172665,17442.25,1.9
29-03-2023,14345.6,1955709926,0.136275,0.0742,17081,245279,17081.2,0.2
28-03-2023,14211.8,1461524983,0.151,0.0736,16977.05,169371,16980,2.95
27-03-2023,14262.7,1481559192,0.15445,0.0736,17024.55,216833,17028.1,3.55
24-03-2023,14279,1396048977,0.1524,0.0736,16938,164312,16940,2
23-03-2023,14403.6,1162234148,0.1449,0.0737,17077,175746,17081.95,4.95
21-03-2023,14411.3,1329388698,0.150825,0.0738,17165,138054,17168.75,3.75
20-03-2023,14317.1,1617972972,0.160075,0.0739,17037,233228,17040,3
17-03-2023,14420.85,2335798763,0.147675,0.0738,17189,240653,17194.9,5.9
16-03-2023,14330.35,2166814560,0.162175,0.0737,17070,230742,17071,1
15-03-2023,14320.3,1386568459,0.16295,0.0735,17026.55,184755,17027.55,1
14-03-2023,14358.55,1541520782,0.162175,0.0735,17138.35,266253,17140,1.65
13-03-2023,14454.45,1820012428,0.16215,0.0735,17220,272887,17226.95,6.95
10-03-2023,14679.85,1254042243,0.134125,0.0733,17449.6,180468,17454.7,5.1
09-03-2023,14803.95,1337603327,0.12725,0.0732,17638.2,149952,17640,1.8
08-03-2023,14921.95,1383638204,0.1245,0.0731,17796,145243,17796.8,0.8
06-03-2023,14881,1618596616,0.122675,0.073,17776.2,137918,17776.5,0.3
03-03-2023,14774.75,1831401257,0.1218,0.0729,17661.45,220362,17661.5,0.05
02-03-2023,14587.25,1559920347,0.1297,0.0729,17387.8,185930,17390,2.2
01-03-2023,14664.85,1609704691,0.12995,0.0725,17538.95,130151,17539.8,0.85
28-02-2023,14518.75,2038552537,0.1402,0.0724,17406.05,182203,17411.5,5.45
27-02-2023,14548.7,1359792443,0.13875,0.0723,17508,173295,17510.05,2.05
24-02-2023,14630.45,1443460554,0.14185,0.0725,17560.2,145816,17561,0.8
23-02-2023,14666.75,1738279069,0.15075,0.0721,17510,169247,17510.5,0.5
22-02-2023,14701.9,1445331515,0.155875,0.0721,17566.2,151411,17569.95,3.75
21-02-2023,14913.95,1362135509,0.140075,0.072,17848.05,149445,17851,2.95
20-02-2023,14938.65,1487039164,0.133825,0.072,17865.55,139568,17867.9,2.35
17-02-2023,15003.95,1183806448,0.13085,0.0715,17953.2,146049,17955,1.8
16-02-2023,15083.75,1262808878,0.1289,0.0714,18055,122423,18057.35,2.35
15-02-2023,15039.65,1261216093,0.1286,0.0713,18039.3,130434,18043.35,4.05
14-02-2023,14968.9,1317351612,0.134525,0.0714,17941.4,144191,17945.95,4.55
13-02-2023,14900.5,1389238443,0.1368,0.0716,17799.1,128903,17800.05,0.95
10-02-2023,15015.85,1567464644,0.12745,0.0719,17869,133266,17870,1
09-02-2023,15030.1,1569293387,0.1304,0.0719,17958.7,129171,17959.1,0.4
08-02-2023,15028.3,1730153256,0.13595,0.0712,17908.6,162435,17908.65,0.05
07-02-2023,14902.2,1680002570,0.14125,0.07,17780.35,159230,17780.75,0.4
06-02-2023,14934.15,2178288360,0.146875,0.0699,17792.75,143908,17795,2.25
03-02-2023,14962.35,2022624131,0.143975,0.0698,17875.05,208910,17878.85,3.8
02-02-2023,14839.4,2056905928,0.157325,0.0697,17667.05,215473,17678.9,11.85
01-02-2023,14847.65,2638250569,0.1678,0.0697,17659.3,422514,17665,5.7
31-01-2023,14935.5,2135709658,0.16875,0.0699,17795,211876,17799,4
30-01-2023,14854.2,2176673692,0.1771,0.0698,17742.85,247894,17746.05,3.2
27-01-2023,14874.75,2361981912,0.1732,0.0696,17694.05,273547,17695,0.95
25-01-2023,15171.95,1796456426,0.14655,0.0696,17890.85,186326,17892,1.15
24-01-2023,15388.55,1385162036,0.136575,0.0695,18117.75,126828,18119,1.25
23-01-2023,15403.2,1746351498,0.136175,0.0693,18145.15,132851,18150.9,5.75
20-01-2023,15347.9,1456578538,0.137875,0.0689,18052,137987,18055.95,3.95
19-01-2023,15419.7,1397940591,0.1396,0.0686,18105.6,138135,18106,0.4
18-01-2023,15466.35,1456707447,0.143725,0.0685,18204.1,138930,18204.4,0.3
17-01-2023,15396.15,1662006794,0.1459,0.0685,18090,169272,18090.8,0.8
16-01-2023,15305.45,1862743570,0.150225,0.0681,17941.4,155906,17944,2.6
13-01-2023,15346.1,1654332600,0.1446,0.0683,18022,204096,18025,3
12-01-2023,15279.6,1525410438,0.15275,0.0681,17920.5,175443,17924.5,4
11-01-2023,15301.35,1618847634,0.15435,0.0682,17958,164093,17958.7,0.7
10-01-2023,15325.25,1603159738,0.1551,0.0682,17988.45,181733,17993.95,5.5
09-01-2023,15450.1,1622494542,0.146525,0.0682,18158.25,212748,18161.95,3.7
06-01-2023,15272,1731462274,0.15025,0.0683,17949,208849,17952,3
05-01-2023,15386.2,1756668308,0.149825,0.0683,18070,215143,18072,2
04-01-2023,15393,2139053096,0.151975,0.0683,18100.2,211764,18103,2.8
03-01-2023,15557.8,2077114272,0.14385,0.0685,18315,135924,18317.6,2.6
02-01-2023,15523.65,2100336318,0.14685,0.0686,18279,109529,18279.95,0.95
30-12-2022,15448.85,2177895200,0.148675,0.0695,18219.5,160196,18220,0.5
29-12-2022,15485.2,2121593379,0.148125,0.0692,18191,138782,18192,1
28-12-2022,15432.8,2369754511,0.15395,0.0691,18113.65,130940,18114,0.35
27-12-2022,15418.35,2551296617,0.1529,0.0692,18143.2,163650,18144.1,0.9
26-12-2022,15298.55,2912946876,0.159325,0.0691,18018.1,170067,18018.5,0.4
23-12-2022,15046,2817098950,0.1616,0.069,17880.05,241009,17881.95,1.9
22-12-2022,15431.5,2756025508,0.151875,0.069,18158.4,223231,18159.3,0.9
21-12-2022,15527.55,3062020011,0.155625,0.0689,18277.3,235813,18277.9,0.6
20-12-2022,15726.2,2326129868,0.1378,0.0688,18424.95,214251,18425.1,0.15
19-12-2022,15755.2,2537045437,0.135525,0.0687,18499,145495,18499.85,0.85
16-12-2022,15636.35,2877750101,0.1407,0.0685,18327,215375,18329.95,2.95
15-12-2022,15783.8,3335428333,0.137325,0.0682,18445.6,186216,18450.1,4.5
14-12-2022,15963.8,4415929519,0.12885,0.068,18738.4,120161,18742.4,4
13-12-2022,15904.5,3497303705,0.128825,0.0679,18710.1,124896,18711.6,1.5
12-12-2022,15828,2791385743,0.133175,0.0679,18605,141560,18609,4
09-12-2022,15812.75,3679343930,0.134775,0.0679,18570.75,167045,18572.65,1.9
08-12-2022,15911.1,1967287299,0.133975,0.0679,18723,118166,18724.95,1.95
07-12-2022,15862,2008438540,0.140775,0.0679,18673.7,132092,18673.9,0.2
06-12-2022,15922.85,2311633800,0.140425,0.0668,18770,134502,18770.95,0.95
05-12-2022,15967.2,2366550196,0.137325,0.0667,18816,139884,18821.25,5.25
02-12-2022,15963.5,2231197217,0.1345,0.0666,18812.1,162318,18817.15,5.05
01-12-2022,16003.95,2087260933,0.1336,0.0664,18944,144744,18949.7,5.7
30-11-2022,15946.15,3148620915,0.138075,0.0664,18887,137806,18890,3
29-11-2022,15812.45,2085343665,0.13615,0.0663,18730.6,113058,18731,0.4
28-11-2022,15784.45,2407263794,0.13565,0.0663,18687,122999,18691.9,4.9
25-11-2022,15727.25,2580923382,0.133325,0.0662,18647.4,125828,18648,0.6
24-11-2022,15680.8,1938019518,0.134775,0.0661,18482.8,152936,18486.75,3.95
23-11-2022,15538.15,1966564981,0.140425,0.0661,18266,132279,18269,3
22-11-2022,15509.2,1889428183,0.138425,0.066,18289.05,114974,18292.9,3.85
21-11-2022,15453.8,1897045381,0.147975,0.0657,18191.4,126219,18194,2.6
18-11-2022,15550.85,1740991153,0.1439,0.0654,18344.05,167068,18345,0.95
17-11-2022,15597.25,1751072310,0.148775,0.0651,18357.1,127710,18357.9,0.8
16-11-2022,15663.3,1895666450,0.151,0.065,18446.8,146336,18447.3,0.5
15-11-2022,15693.9,1490601593,0.14635,0.065,18482.3,109201,18485,2.7
14-11-2022,15650.2,1975805848,0.1491,0.0649,18370.1,107942,18370.4,0.3
11-11-2022,15649.1,2301538901,0.14405,0.0649,18439.05,190271,18439.95,0.9
10-11-2022,15440,1696143940,0.155675,0.0649,18095,154020,18096,1
09-11-2022,15567.25,2286514913,0.15915,0.065,18188.25,154320,18191.95,3.7
07-11-2022,15615.15,2098710460,0.15585,0.0646,18260,171140,18262.95,2.95
04-11-2022,15530.85,1799754365,0.15655,0.0646,18218,120212,18220.95,2.95
03-11-2022,15484.7,1533581319,0.159425,0.0645,18118,156172,18120,2
02-11-2022,15497.55,1356369438,0.166625,0.0648,18142.6,115697,18145.25,2.65
01-11-2022,15537.4,1756374202,0.1613,0.0652,18214.75,161405,18215,0.25
31-10-2022,15424,1436076775,0.158025,0.0653,18053,130385,18054.9,1.9
28-10-2022,15241.6,1488533655,0.159225,0.0653,17837,161945,17838.75,1.75
27-10-2022,15244.25,1790193355,0.165975,0.0651,17735.9,186816,17736,0.1
25-10-2022,15158.1,1717823983,0.1688,0.065,17651.55,157461,17654.9,3.35
21-10-2022,15081.1,1652010476,0.1728,0.0649,17573.25,182444,17574.9,1.65
20-10-2022,15112.1,1946682857,0.172325,0.0647,17544.8,189528,17550.05,5.25
19-10-2022,15068.6,1895840786,0.174875,0.0646,17503.55,170212,17507.95,4.4
18-10-2022,15056.55,1737723416,0.174525,0.0646,17505,190681,17507.95,2.95
17-10-2022,14906.15,1400728636,0.184175,0.0644,17305.1,179812,17310,4.9
14-10-2022,14815.1,1270082006,0.182575,0.0643,17209.75,257506,17212,2.25
13-10-2022,14730.3,1316039824,0.2029,0.0642,17008,209707,17010,2
12-10-2022,14829.95,1418991409,0.20175,0.0638,17120.1,227311,17124.2,4.1
11-10-2022,14721.9,1498799633,0.2049,0.0637,16956.5,211932,16960.3,3.8
10-10-2022,14951.65,1420460846,0.196225,0.0633,17230.95,253682,17236.3,5.35
07-10-2022,15036.7,1535855659,0.188125,0.0631,17329.05,177797,17334.45,5.4
06-10-2022,15053.05,1649676252,0.19315,0.063,17313,183639,17313.45,0.45
04-10-2022,14965.8,1536625583,0.1957,0.063,17305,232589,17305.25,0.25
03-10-2022,14638.5,1665355078,0.21365,0.0629,16887.6,249841,16889.25,1.65
30-09-2022,14829.35,1881198019,0.199675,0.0631,17110.1,295474,17110.85,0.75
29-09-2022,14602.5,1813592799,0.213025,0.0609,16818.7,177012,16819,0.3
28-09-2022,14620.6,1559120413,0.22095,0.0607,16838.05,241255,16838.1,0.05
27-09-2022,14727.3,1676743917,0.215675,0.0603,17052,236488,17056.7,4.7
26-09-2022,14725.7,1994235461,0.218925,0.0599,17036.5,247495,17036.9,0.4
23-09-2022,15057.65,1723230144,0.205925,0.0599,17335.15,245085,17337.9,2.75
22-09-2022,15335.3,1868222839,0.18815,0.0598,17652.45,227785,17653,0.55
21-09-2022,15361.25,1633796422,0.19325,0.0596,17740,175944,17743.35,3.35
20-09-2022,15470.35,1514536206,0.187975,0.0595,17804.4,189582,17806.8,2.4
19-09-2022,15293.55,1592805437,0.1994,0.0591,17640.05,174858,17642.85,2.8
16-09-2022,15243.95,2582890903,0.198225,0.0589,17560.1,278784,17568.9,8.8
15-09-2022,15580.35,1805671642,0.183925,0.0585,17889.5,215633,17892,2.5
14-09-2022,15630.7,2023793430,0.182775,0.0582,18013.2,249002,18017.8,4.6
13-09-2022,15669.85,1799280675,0.1747,0.058,18107.5,133286,18110,2.5
12-09-2022,15577.4,1403829153,0.179375,0.0578,17953.4,128613,17955,1.6
09-09-2022,15467.4,1883276625,0.177175,0.0577,17859,148189,17862.9,3.9
08-09-2022,15440.7,1962089739,0.18305,0.0576,17832,188175,17832.15,0.15
07-09-2022,15319.4,2329467161,0.193675,0.0576,17655,168617,17657.95,2.95
06-09-2022,15313.05,2340271959,0.19525,0.0576,17680.05,183310,17683.95,3.9
05-09-2022,15294.4,2063022326,0.196625,0.0576,17703.1,151311,17704,0.9
02-09-2022,15201.6,1721101724,0.1955,0.0576,17556.25,219241,17559.45,3.2
01-09-2022,15211.2,1887721217,0.198725,0.0577,17612.6,318416,17622,9.4
30-08-2022,15325.05,1849362622,0.187,0.0573,17822.3,236986,17823,0.7
29-08-2022,14972.75,1543806646,0.198225,0.0571,17384,225318,17384.95,0.95
26-08-2022,15147.55,1714471790,0.18215,0.0571,17675,194876,17678,3
25-08-2022,15100.65,2157553941,0.1957,0.0569,17521,171481,17522.7,1.7
24-08-2022,15140.4,1754769023,0.1843,0.0569,17608,192084,17608.7,0.7
23-08-2022,15090.5,1844202013,0.1905,0.0568,17640.05,264578,17643.7,3.65
22-08-2022,15001.75,1648241622,0.190375,0.0567,17497.95,181285,17499,1.05
19-08-2022,15236.65,1925117182,0.18285,0.0566,17728.35,231394,17731.6,3.25
18-08-2022,15404.6,1749038510,0.1735,0.0565,18000.25,185866,18000.95,0.7
17-08-2022,15379.05,1881468758,0.176775,0.0565,17964.9,111096,17966.4,1.5
12-08-2022,15140.55,1736431366,0.176075,0.0565,17713.9,142609,17716.9,3
11-08-2022,15095.15,1496590462,0.18355,0.0562,17671.5,154587,17676,4.5
10-08-2022,14985.8,1671382607,0.195875,0.0562,17551,151166,17553,2
08-08-2022,14993.35,1420711786,0.193025,0.0561,17560,155023,17561.5,1.5
05-08-2022,14900.4,2153904409,0.18915,0.0558,17411,185221,17414.95,3.95
04-08-2022,14892.45,2320098205,0.192575,0.0536,17370,303013,17373.3,3.3
03-08-2022,14878.05,2403123575,0.1845,0.0534,17422,195658,17423.95,1.95
02-08-2022,14876.6,3265345125,0.1853,0.0529,17315.5,232634,17320,4.5
01-08-2022,14846.85,2120563196,0.17485,0.0529,17369,162266,17370.5,1.5
29-07-2022,14665.65,1916576289,0.1655,0.0532,17207.05,190698,17211.8,4.75
28-07-2022,14469.1,1742186254,0.170125,0.0533,16930.05,171761,16932,1.95
27-07-2022,14262.55,1507711153,0.1813,0.0533,16656.2,173755,16660,3.8
26-07-2022,14141.45,1492482903,0.1817,0.0533,16476.3,160254,16477.2,0.9
25-07-2022,14279.5,1389197352,0.1768,0.0532,16620,158228,16621.5,1.5
22-07-2022,14336.6,1246877998,0.1665,0.053,16720.7,158108,16723,2.3
21-07-2022,14271.8,1382327096,0.168575,0.0525,16616.2,189775,16616.45,0.25
20-07-2022,14164.4,1356373232,0.168225,0.0523,16494.5,217722,16499.6,5.1
19-07-2022,14051.65,1281842335,0.172025,0.0523,16338,179114,16338.5,0.5
18-07-2022,13984.4,1171579610,0.1716,0.0522,16310,162040,16312.95,2.95
15-07-2022,13790.2,1083221905,0.175975,0.0522,16073.55,183368,16074,0.45
14-07-2022,13702.65,1079671317,0.1834,0.0521,15937.75,239930,15941.8,4.05
13-07-2022,13726.95,1101134452,0.1852,0.052,15990.55,238191,15992,1.45
12-07-2022,13779,1229496938,0.185475,0.052,16026.65,233130,16031.95,5.3
11-07-2022,13886.85,1251741611,0.183675,0.052,16187.05,207273,16193.1,6.05
08-07-2022,13828.25,1090546667,0.18395,0.052,16229,184755,16231.45,2.45
07-07-2022,13765.6,1222896680,0.192025,0.052,16161,217721,16162,1
06-07-2022,13631.3,1162903383,0.202675,0.052,16014.6,313585,16018.65,4.05
05-07-2022,13461.85,1143490261,0.207875,0.052,15765.5,266321,15766,0.5
04-07-2022,13472.65,1090134381,0.209725,0.052,15830.95,207597,15832.95,2
01-07-2022,13394.45,1292755474,0.2125,0.0518,15773.9,303590,15774,0.1
