Date,PX_BID,PX_VOLUME,PX_ASK
30.06.2022,15778.65,208254,15780
29.06.2022,15765.2,200483,15768.3
28.06.2022,15856.8,184027,15859
27.06.2022,15837.8,178510,15838
24.06.2022,15718.05,197522,15718.9
23.06.2022,15590.5,335913,15593.95
22.06.2022,15401,260889,15403.95
21.06.2022,15629.1,258170,15633.3
20.06.2022,15365.25,225496,15369.75
17.06.2022,15348,353050,15348.8
16.06.2022,15334.9,385441,15339.95
15.06.2022,15701,168682,15704
14.06.2022,15740.15,241788,15745.1
13.06.2022,15789.85,273699,15791
10.06.2022,16202.3,258944,16208
09.06.2022,16485,243111,16489.4
08.06.2022,16350.65,263918,16354.8
07.06.2022,16419.5,213923,16420
06.06.2022,16585,180565,16588
03.06.2022,16601,201094,16606
02.06.2022,16628,243104,16633
01.06.2022,16529.65,226586,16530
31.05.2022,16570.05,235915,16574
30.05.2022,16651.2,205744,16655.25
27.05.2022,16338,224174,16339.95
26.05.2022,16169,245653,16169.55
25.05.2022,16018,215455,16018.7
24.05.2022,16118.75,225951,16123
23.05.2022,16161,248659,16165
20.05.2022,16271.4,276296,16274.9
19.05.2022,15784,254290,15784.7
18.05.2022,16236,251612,16237
17.05.2022,16267.15,247190,16272.3
16.05.2022,15865,216230,15866
13.05.2022,15780,321315,15784.3
12.05.2022,15818,306009,15820
11.05.2022,16203.5,295672,16208.95
10.05.2022,16220.75,267899,16222.15
09.05.2022,16308.05,263031,16310
06.05.2022,16440.05,271713,16444.7
05.05.2022,16681,278261,16686.45
04.05.2022,16714.05,336027,16717
02.05.2022,17078.15,200148,17083.7
29.04.2022,17133,287698,17134
28.04.2022,17244.05,179360,17245
27.04.2022,17058,214333,17059.35
26.04.2022,17212,190949,17213.95
25.04.2022,16981.9,222213,16983
22.04.2022,17166.4,203594,17169.9
21.04.2022,17413.25,186810,17414
20.04.2022,17170,233321,17172.85
19.04.2022,16910,272801,16912
18.04.2022,17240.05,205301,17243
13.04.2022,17506.05,207334,17511
12.04.2022,17561.3,232847,17563
11.04.2022,17728.05,215862,17730
08.04.2022,17894.95,232502,17897
07.04.2022,17737.35,225563,17742
06.04.2022,17860.2,204300,17865
05.04.2022,18000,193063,18002
04.04.2022,18091,246584,18092
01.04.2022,17737.95,192261,17738
31.03.2022,17463.75,155401,17464.45
30.03.2022,17493.3,188946,17493.8
29.03.2022,17385,156754,17387
28.03.2022,17273,206770,17276.35
25.03.2022,17211.6,159458,17216.55
24.03.2022,17215,193657,17218
23.03.2022,17255.7,219341,17257.2
22.03.2022,17380,243233,17382
21.03.2022,17163.1,186176,17167.9
17.03.2022,17324,262676,17330
16.03.2022,17006.5,238538,17006.6
15.03.2022,16645.05,275545,16650
14.03.2022,16908.6,206757,16912.75
11.03.2022,16654.25,216279,16656.6
10.03.2022,16562.5,319790,16571.25
09.03.2022,16382.3,303934,16385
08.03.2022,16011.15,363476,16012
07.03.2022,15893,385020,15894
04.03.2022,16260.05,340126,16266.6
03.03.2022,16522.5,236528,16527.9
02.03.2022,16640.1,275779,16644.85
28.02.2022,16785.05,310462,16791
25.02.2022,16667,351873,16674.95
24.02.2022,16248.45,303043,16250
23.02.2022,17067.05,197062,17069.25
22.02.2022,17061.15,296493,17062
21.02.2022,17206,239649,17208.5
18.02.2022,17277.5,195945,17284.9
17.02.2022,17265.95,249504,17266.75
16.02.2022,17295.45,277321,17298.9
15.02.2022,17362.05,314310,17364.25
14.02.2022,16809.4,249558,16810
11.02.2022,17330,247990,17330.5
10.02.2022,17597.65,184092,17601.95
09.02.2022,17486,156620,17486.15
08.02.2022,17255,245738,17257
07.02.2022,17213,216693,17213.8
04.02.2022,17518.75,192888,17520
03.02.2022,17504,215721,17507.4
02.02.2022,17808,170190,17808.9
01.02.2022,17608.85,372949,17610
31.01.2022,17367.75,215398,17371.35
28.01.2022,17125,260223,17133.6
27.01.2022,17109.25,240698,17110
25.01.2022,17263,264142,17266.25
24.01.2022,17101.65,295077,17107.35
21.01.2022,17643.1,253865,17647.85
20.01.2022,17808.85,214142,17812
19.01.2022,17975.5,185499,17978
18.01.2022,18115,208566,18116.1
17.01.2022,18339.75,86772,18343.1
14.01.2022,18272.45,128148,18280.75
13.01.2022,18289.25,135510,18289.6
12.01.2022,18226.1,122159,18227
11.01.2022,18082.05,132628,18085.05
10.01.2022,18054.05,133834,18054.95
07.01.2022,17852.3,177892,17857
06.01.2022,17799,240012,17799.75
05.01.2022,17945,158412,17946.2
04.01.2022,17855.15,150851,17856
03.01.2022,17690,159580,17692.75
31.12.2021,17417,139153,17420
30.12.2021,17205.5,130003,17206.95
29.12.2021,17196,131710,17199
28.12.2021,17256,128470,17257
27.12.2021,17115.2,174248,17118
24.12.2021,17002.2,165621,17003
23.12.2021,17059.05,157470,17059.4
22.12.2021,16976.4,150826,16983.2
21.12.2021,16812,234126,16814.9
20.12.2021,16628.3,295989,16630
17.12.2021,17022,213850,17024
16.12.2021,17340.1,187313,17344.8
15.12.2021,17247.2,160456,17254.45
14.12.2021,17351.4,182493,17354.7
13.12.2021,17461.5,199714,17461.65
10.12.2021,17545.1,150286,17549
09.12.2021,17553,171223,17555
08.12.2021,17510,158549,17513
07.12.2021,17223,198994,17227.25
06.12.2021,16947.5,173528,16950
03.12.2021,17252.3,224095,17252.5
02.12.2021,17439.9,186158,17440
01.12.2021,17235,191163,17236.85
30.11.2021,17033.4,308954,17036.95
29.11.2021,17095,243103,17096.5
26.11.2021,17032,287958,17034.45
25.11.2021,17534.6,172696,17535
24.11.2021,17367.5,168812,17367.95
23.11.2021,17488.65,192765,17494.4
22.11.2021,17445.85,208742,17449.5
18.11.2021,17770.05,164300,17773
17.11.2021,17897.5,118322,17902.3
16.11.2021,17980,132964,17981.95
15.11.2021,18127.55,108621,18131.85
12.11.2021,18140,159764,18141.25
11.11.2021,17912,166879,17912.9
10.11.2021,18012.05,130251,18015
09.11.2021,18075.25,133521,18078.4
08.11.2021,18135.05,200602,18138.75
04.11.2021,17923,29313,17925
03.11.2021,17862.95,173443,17863
02.11.2021,17920.5,154828,17922.85
01.11.2021,18016,183949,18017
29.10.2021,17745,267627,17750
28.10.2021,17858,152790,17858.9
27.10.2021,18195,154791,18196
26.10.2021,18348.05,167070,18350
25.10.2021,18149.9,187270,18153.9
22.10.2021,18137.25,187289,18138.85
21.10.2021,18240.4,196302,18243.1
20.10.2021,18315,216578,18320
19.10.2021,18437.7,200347,18441.45
18.10.2021,18487.25,127741,18489
14.10.2021,18356,127112,18356.75
13.10.2021,18175.5,134280,18178
12.10.2021,18006.05,126413,18008.5
11.10.2021,17975.05,116926,17975.35
08.10.2021,17911.1,127188,17913.2
07.10.2021,17817,160469,17819.45
06.10.2021,17611,205572,17611.4
05.10.2021,17837.05,125832,17838.5
04.10.2021,17709,137931,17714.8
01.10.2021,17521.2,159059,17525.8
30.09.2021,17619,178284,17619.5
29.09.2021,17710.35,178263,17712
28.09.2021,17730.5,240192,17732
27.09.2021,17861.4,126395,17865
24.09.2021,17845.05,125636,17847.95
23.09.2021,17841.5,127580,17842
22.09.2021,17565.5,111622,17567
21.09.2021,17562,189312,17563.45
20.09.2021,17355,198297,17355.8
17.09.2021,17604.8,227990,17605
16.09.2021,17608.5,127742,17611
15.09.2021,17535,114658,17538
14.09.2021,17385.2,77297,17387
13.09.2021,17362,107161,17363.85
09.09.2021,17369.45,94369,17370
08.09.2021,17386.25,115192,17386.8
07.09.2021,17369.25,148259,17370
06.09.2021,17406,90848,17409
03.09.2021,17327.2,135429,17332
02.09.2021,17256.05,113523,17259.85
01.09.2021,17085,140192,17086
31.08.2021,17130.2,147268,17132
30.08.2021,16951.9,112736,16952
27.08.2021,16712,122792,16714.45
26.08.2021,16638.2,126139,16638.95
25.08.2021,16635,149217,16635.85
24.08.2021,16616,123179,16616.2
23.08.2021,16493.35,147630,16494
20.08.2021,16419.1,190712,16420
18.08.2021,16558.2,128733,16559.8
17.08.2021,16602.1,119911,16602.2
16.08.2021,16547.5,86519,16549.55
13.08.2021,16517.05,127121,16520.2
12.08.2021,16363.7,88837,16365
11.08.2021,16281.55,145030,16281.6
10.08.2021,16270.55,127270,16271.4
09.08.2021,16261.6,113107,16263.85
06.08.2021,16267.8,91582,16268.9
05.08.2021,16290.65,129519,16291
04.08.2021,16256.55,146194,16260.3
03.08.2021,16151.05,175825,16151.5
02.08.2021,15910,105957,15912.3
30.07.2021,15782,144998,15785
29.07.2021,15779,129139,15780.2
28.07.2021,15707.5,177810,15707.95
27.07.2021,15731.8,143435,15733.9
26.07.2021,15817.5,100892,15819.6
23.07.2021,15844.9,115142,15845
22.07.2021,15820.5,148876,15823.45
20.07.2021,15629.5,178075,15630
19.07.2021,15761.45,167042,15762.05
16.07.2021,15938.7,80224,15938.75
15.07.2021,15940,96892,15942
14.07.2021,15858,94131,15860
13.07.2021,15833.7,120364,15833.95
12.07.2021,15706.1,131567,15708.5
09.07.2021,15720.2,136842,15721.45
08.07.2021,15730,186652,15731
07.07.2021,15897.1,95450,15897.65
06.07.2021,15831.6,105115,15834.5
05.07.2021,15861.2,104173,15865
02.07.2021,15747.2,106985,15748.3
01.07.2021,15727,108225,15727.15
30.06.2021,15747,134926,15749.45
29.06.2021,15794,118797,15795
28.06.2021,15862.9,86923,15863
25.06.2021,15878.6,108637,15879.25
24.06.2021,15789.5,100504,15790.45
23.06.2021,15692.15,102244,15694
22.06.2021,15756.1,101742,15758.75
21.06.2021,15748.65,108957,15748.85
18.06.2021,15726.15,158662,15726.2
17.06.2021,15678.4,116537,15681
16.06.2021,15776.85,93099,15778
15.06.2021,15870,57943,15871.1
14.06.2021,15835.55,113403,15836
11.06.2021,15821.1,83541,15821.25
10.06.2021,15753.1,91489,15755
09.06.2021,15667.6,132318,15669
08.06.2021,15764.05,68389,15767.5
07.06.2021,15780,61301,15783.35
04.06.2021,15698.6,78886,15704
03.06.2021,15714.8,79978,15718
02.06.2021,15625.15,89584,15628.95
01.06.2021,15623.35,101282,15623.8
31.05.2021,15571.05,93540,15571.2
28.05.2021,15477.3,85794,15478
27.05.2021,15339,105964,15340.35
26.05.2021,15301.3,103187,15303.3
25.05.2021,15232.8,104026,15235
24.05.2021,15190,95232,15191.95
21.05.2021,15220,128427,15220.9
20.05.2021,14937,101086,14940
19.05.2021,15048.4,88580,15049.85
18.05.2021,15151,118840,15153.2
17.05.2021,14952.95,117321,14955.5
14.05.2021,14717.3,135076,14717.5
12.05.2021,14706.1,157491,14708.9
11.05.2021,14874.7,111856,14881
10.05.2021,14992,86568,14993.75
07.05.2021,14858,98903,14861
06.05.2021,14780.25,126875,14785.5
05.05.2021,14694.2,138177,14694.85
04.05.2021,14551.7,152390,14555
03.05.2021,14695.2,147560,14700
30.04.2021,14661.15,166404,14664.95
29.04.2021,14896.45,130717,14897.1
28.04.2021,14846.4,126120,14846.45
27.04.2021,14645.05,111238,14647
26.04.2021,14486,126133,14489.4
23.04.2021,14332,151799,14333
22.04.2021,14405,161273,14405.55
20.04.2021,14290,161702,14291.25
19.04.2021,14382,193921,14382.15
16.04.2021,14622.1,130940,14624.3
15.04.2021,14600,184844,14600.25
13.04.2021,14555.1,169651,14556
12.04.2021,14364.5,209409,14367
09.04.2021,14892.15,119466,14893
08.04.2021,14938,129956,14938.75
07.04.2021,14880.5,140421,14882.85
06.04.2021,14761.8,150223,14763.25
05.04.2021,14705.95,209072,14709.1
01.04.2021,14936,152359,14936.05
31.03.2021,14762.5,150225,14766.45
30.03.2021,14912.65,192263,14917
26.03.2021,14620,154879,14622.2
25.03.2021,14324.05,177141,14326.95
24.03.2021,14567.1,164585,14569.95
23.03.2021,14827,189195,14829.9
22.03.2021,14755.5,151465,14756
19.03.2021,14750.6,235783,14753.75
18.03.2021,14602,185434,14604
17.03.2021,14755.35,146439,14759.85
16.03.2021,14968.6,146432,14975
15.03.2021,14945,171301,14948.5
12.03.2021,15031,184334,15032.2
10.03.2021,15203,107690,15205.15
09.03.2021,15143.9,169539,15145
08.03.2021,14978.25,181511,14983.25
05.03.2021,14979.1,200859,14983
04.03.2021,15108,206276,15109
03.03.2021,15299.95,148386,15303
02.03.2021,14982.3,183572,14984
01.03.2021,14818.05,160227,14823
26.02.2021,14565.25,350548,14565.65
25.02.2021,15096.5,161791,15099.3
24.02.2021,14996.2,137821,14999.8
23.02.2021,14724,185394,14726.95
22.02.2021,14642.7,170102,14646
19.02.2021,15006.8,158540,15006.95
18.02.2021,15118,126681,15122
17.02.2021,15189.25,135603,15190.55
16.02.2021,15332,126110,15332.95
15.02.2021,15348.5,92625,15351.1
12.02.2021,15161.85,118930,15162
11.02.2021,15195.2,98123,15197.05
10.02.2021,15156.2,167931,15161.3
09.02.2021,15103,132022,15104.95
08.02.2021,15137,123366,15138.2
05.02.2021,14945,155740,14947.3
04.02.2021,14888,154221,14890
03.02.2021,14813.75,158893,14816.75
02.02.2021,14710,219941,14711.9
01.02.2021,14394.25,336503,14395
29.01.2021,13717.25,236005,13718
28.01.2021,13817.5,192368,13819.35
27.01.2021,13980,206257,13983.15
25.01.2021,14255,185139,14260
22.01.2021,14372.25,218502,14375.1
21.01.2021,14635,132214,14639.95
20.01.2021,14633,117937,14634
19.01.2021,14571.05,146535,14572
18.01.2021,14251.65,176050,14254.1
15.01.2021,14458.15,192307,14460
14.01.2021,14632,108912,14633.4
13.01.2021,14591.1,170305,14594.9
12.01.2021,14596.35,117473,14599.9
11.01.2021,14493.4,142339,14496
08.01.2021,14374.9,140661,14375.05
07.01.2021,14203.1,100360,14203.9
06.01.2021,14173.1,157161,14176.75
05.01.2021,14216,130458,14221
04.01.2021,14173.3,134661,14173.8
01.01.2021,14050.2,60830,14050.5
31.12.2020,13982,121298,13983
30.12.2020,13978,131893,13979.9
29.12.2020,13930.6,110926,13932.45
28.12.2020,13895.6,85622,13897.3
24.12.2020,13759.4,130948,13760.9
23.12.2020,13619.05,118696,13619.5
22.12.2020,13487.5,228304,13490
21.12.2020,13290.6,268798,13296.95
18.12.2020,13762.15,120843,13768.9
17.12.2020,13749.5,92815,13752
16.12.2020,13696,106629,13699.25
15.12.2020,13582.5,112754,13583.8
14.12.2020,13567.7,99213,13568.4
11.12.2020,13517,144926,13517.8
10.12.2020,13521,120495,13521.75
09.12.2020,13576.9,117185,13577.75
08.12.2020,13422,123766,13424.8
07.12.2020,13383.1,97268,13384.9
04.12.2020,13322,120149,13324
03.12.2020,13202.75,101240,13203.85
02.12.2020,13148.3,145607,13150.7
01.12.2020,13135.5,117032,13141
27.11.2020,12996.75,159655,13000
26.11.2020,12986.9,162905,12989
25.11.2020,12856.7,242498,12859
24.11.2020,13077.6,134212,13081.1
23.11.2020,12940.6,134013,12943.95
20.11.2020,12854.5,161964,12857.05
19.11.2020,12777.4,174437,12779.05
18.11.2020,12964.2,120263,12964.95
17.11.2020,12889.4,115495,12890
14.11.2020,12782,25021,12782.1
13.11.2020,12754.55,131204,12756.9
12.11.2020,12703.55,138754,12706.9
11.11.2020,12764.15,213735,12764.65
10.11.2020,12661.25,204233,12664.85
09.11.2020,12479.5,138770,12480.7
06.11.2020,12261.5,155989,12262.25
05.11.2020,12151,164807,12151.65
04.11.2020,11907,213369,11907.6
03.11.2020,11823.4,148092,11824.95
02.11.2020,11671.5,165616,11672.8
30.10.2020,11635.5,212806,11640
29.10.2020,11671.15,164285,11672
28.10.2020,11719.25,197954,11720.75
27.10.2020,11875,149113,11876.55
26.10.2020,11777,160116,11780
23.10.2020,11933.3,102492,11933.55
22.10.2020,11895,149750,11900
21.10.2020,11928.4,215714,11929.5
20.10.2020,11894.5,123869,11895.2
19.10.2020,11894.15,118075,11897.55
16.10.2020,11766.65,158977,11768.05
15.10.2020,11674.4,225183,11675
14.10.2020,11972,160556,11973
13.10.2020,11936.1,113103,11937.7
12.10.2020,11936.5,139020,11940
09.10.2020,11948,143666,11949.75
08.10.2020,11826,156852,11829
07.10.2020,11756,150000,11756.65
06.10.2020,11672,139166,11672.3
05.10.2020,11525.8,138529,11527.45
01.10.2020,11439.9,138632,11443.65
30.09.2020,11242.3,147829,11244.25
29.09.2020,11237.05,180166,11237.75
28.09.2020,11243,158498,11245.9
25.09.2020,11030.75,217124,11031.9
24.09.2020,10805.25,173405,10806.25
23.09.2020,11146.5,188206,11148.55
22.09.2020,11176,228301,11178
21.09.2020,11226.1,200907,11227.5
18.09.2020,11518,170053,11519.5
17.09.2020,11526.65,142223,11528.75
16.09.2020,11611.75,114533,11612.65
15.09.2020,11533.5,128504,11534
14.09.2020,11433.8,151951,11434.9
11.09.2020,11467,133070,11467.5
10.09.2020,11465.1,188736,11466
09.09.2020,11317.65,174235,11317.85
08.09.2020,11302,164021,11303.9
07.09.2020,11387.3,146701,11389.95
04.09.2020,11375,193442,11375.15
03.09.2020,11550.1,123897,11551.95
02.09.2020,11564.05,136240,11564.4
01.09.2020,11526.85,214783,11527.55
31.08.2020,11359.75,314090,11359.8
28.08.2020,11685.5,151946,11686
27.08.2020,11559,109982,11560.75
26.08.2020,11553.1,125200,11554.55
25.08.2020,11476,134094,11477
24.08.2020,11478,110322,11478.15
21.08.2020,11381.45,105255,11382.9
20.08.2020,11291.25,152193,11293.8
19.08.2020,11427.3,102303,11428
18.08.2020,11406.4,145568,11406.5
17.08.2020,11280,147875,11281
14.08.2020,11186.1,197302,11187.35
13.08.2020,11323.25,116308,11326.5
12.08.2020,11313.95,131018,11314.75
11.08.2020,11347.75,132166,11348.95
10.08.2020,11293.25,125516,11294
07.08.2020,11228.2,136949,11230.6
06.08.2020,11210.5,187792,11212
05.08.2020,11131.5,189461,11134.55
04.08.2020,11108,191627,11110.35
03.08.2020,10916.05,183761,10917
31.07.2020,11102,184351,11105
30.07.2020,11101.35,162627,11102.6
29.07.2020,11210,207178,11211
28.07.2020,11299.3,187009,11302
27.07.2020,11114.2,162868,11116
24.07.2020,11170,181513,11170.7
23.07.2020,11217.35,132415,11217.75
22.07.2020,11126,172639,11126.15
21.07.2020,11175,147524,11176
20.07.2020,11010.25,156649,11011.75
17.07.2020,10931.9,185379,10932.8
16.07.2020,10696.85,190922,10697.9
15.07.2020,10641.75,239766,10642
14.07.2020,10608,225225,10610
13.07.2020,10812.55,168331,10814.35
10.07.2020,10772.5,196207,10774.25
09.07.2020,10843.05,172748,10844
08.07.2020,10682.5,204646,10683.1
07.07.2020,10752.1,191939,10755.95
06.07.2020,10760,172579,10760.45
03.07.2020,10565.2,154072,10569
02.07.2020,10550,198814,10552
01.07.2020,10395.05,223251,10396.9
30.06.2020,10256.95,204976,10258.5
29.06.2020,10260,219119,10261.95
26.06.2020,10328.65,229894,10332
25.06.2020,10290,248867,10290.2
24.06.2020,10296.05,254896,10297.25
23.06.2020,10479.45,193208,10480
22.06.2020,10303,199280,10305
19.06.2020,10245.05,234803,10246.7
18.06.2020,10070,242211,10074.95
17.06.2020,9850.1,244971,9851
16.06.2020,9885.05,330480,9885.6
15.06.2020,9817.05,278736,9820.25
12.06.2020,9941.9,325664,9944.85
11.06.2020,9895.5,235678,9897
10.06.2020,10140,212745,10142.4
09.06.2020,10008.5,224913,10010
08.06.2020,10165.05,195455,10168
05.06.2020,10178.65,206467,10180
04.06.2020,10014.1,233510,10015
03.06.2020,10085,225795,10085.9
02.06.2020,9987,218792,9987.9
01.06.2020,9776,246296,9778
29.05.2020,9482.1,230942,9482.25
28.05.2020,9490.25,193090,9490.75
27.05.2020,9311.1,272349,9311.15
26.05.2020,9048,210317,9049
22.05.2020,9040.05,239626,9043
21.05.2020,9063.3,203480,9066.7
20.05.2020,9083.85,251003,9086
19.05.2020,8891,299479,8892
18.05.2020,8828.5,286896,8830
15.05.2020,9120.05,210664,9125.95
14.05.2020,9149.05,234501,9153.35
13.05.2020,9391,255310,9391.4
12.05.2020,9225,257550,9226.55
11.05.2020,9227.1,216224,9229.1
08.05.2020,9234.15,175761,9235
07.05.2020,9210.4,220797,9217.15
06.05.2020,9300.65,313421,9301.2
05.05.2020,9222,245493,9222.9
04.05.2020,9294.3,242475,9295
30.04.2020,9860,192468,9860.25
29.04.2020,9526.2,157182,9526.55
28.04.2020,9416.5,195505,9419.8
27.04.2020,9304,220401,9305.75
24.04.2020,9149.75,224572,9153.15
23.04.2020,9287.5,207322,9291.65
22.04.2020,9199.25,259840,9200
21.04.2020,8961.05,238467,8962
20.04.2020,9264,250146,9265.05
17.04.2020,9331.1,300005,9332
16.04.2020,9058,281021,9060
15.04.2020,8945,311338,8947.45
13.04.2020,9026.9,239053,9028.2
09.04.2020,9070,305142,9074
08.04.2020,8755.9,398663,8757.1
07.04.2020,8877,335107,8882
03.04.2020,8105.5,255856,8109
01.04.2020,8255.5,258919,8260
